MerchantName,Location,TransactionID,Category,TransactionAmount,AnomalyScore,FraudIndicator,CustomerID,SuspiciousFlag,AccountBalance,LastLogin,Name,Age,Address,Timestamp,MerchantID,Amount,Dates,Day,Week,Month,Year
Merchant 2122,Location 2122,122,Retail,48.77567691066048,0.5893665589856495,0,1122,0,4998.111232701779,2022-05-02,Customer 1122,54,Address 1122,2022-01-21 11:00:00,2616,17.903935219000818,2022-01-21 11:00:00,21,3,1,2022
Merchant 2123,Location 2123,123,Other,76.92373657516502,0.269505804949578,1,1123,0,7347.086686903932,2022-05-03,Customer 1123,34,Address 1123,2022-01-07 08:00:00,2514,40.52631372440093,2022-01-07 08:00:00,7,1,1,2022
Merchant 2123,Location 2123,123,Other,76.92373657516502,0.269505804949578,1,1123,0,7347.086686903932,2022-05-03,Customer 1123,34,Address 1123,2022-02-11 09:00:00,2906,95.9649600417467,2022-02-11 09:00:00,11,6,2,2022
Merchant 2124,Location 2124,124,Travel,52.738703327766736,0.4136975064344618,0,1124,0,6746.988789784419,2022-05-04,Customer 1124,45,Address 1124,2022-01-09 13:00:00,2493,94.570751399094,2022-01-09 13:00:00,9,1,1,2022
Merchant 2124,Location 2124,124,Travel,52.738703327766736,0.4136975064344618,0,1124,0,6746.988789784419,2022-05-04,Customer 1124,45,Address 1124,2022-01-20 17:00:00,2519,47.2247769165285,2022-01-20 17:00:00,20,3,1,2022
Merchant 2124,Location 2124,124,Travel,52.738703327766736,0.4136975064344618,0,1124,0,6746.988789784419,2022-05-04,Customer 1124,45,Address 1124,2022-02-09 13:00:00,2312,79.37427413633232,2022-02-09 13:00:00,9,6,2,2022
Merchant 2125,Location 2125,125,Retail,83.10764958693693,0.7920798620894777,0,1125,0,8801.922036350712,2022-05-05,Customer 1125,58,Address 1125,2022-01-24 23:00:00,2736,97.0455292967774,2022-01-24 23:00:00,24,4,1,2022
Merchant 2125,Location 2125,125,Retail,83.10764958693693,0.7920798620894777,0,1125,0,8801.922036350712,2022-05-05,Customer 1125,58,Address 1125,2022-02-01 00:00:00,2775,90.13649701316616,2022-02-01 00:00:00,1,5,2,2022
Merchant 2126,Location 2126,126,Other,60.02616890446173,0.407731665515309,0,1126,0,7080.103438619933,2022-05-06,Customer 1126,27,Address 1126,2022-01-07 11:00:00,2245,58.78105340124304,2022-01-07 11:00:00,7,1,1,2022
Merchant 2126,Location 2126,126,Other,60.02616890446173,0.407731665515309,0,1126,0,7080.103438619933,2022-05-06,Customer 1126,27,Address 1126,2022-01-21 15:00:00,2164,38.411192485188,2022-01-21 15:00:00,21,3,1,2022
Merchant 2126,Location 2126,126,Other,60.02616890446173,0.407731665515309,0,1126,0,7080.103438619933,2022-05-06,Customer 1126,27,Address 1126,2022-01-31 23:00:00,2421,85.95300105522477,2022-01-31 23:00:00,31,5,1,2022
Merchant 2127,Location 2127,127,Other,89.72536824864176,0.5470065298001408,0,1127,0,4843.2904163743615,2022-05-07,Customer 1127,39,Address 1127,2022-01-07 20:00:00,2998,70.65807372432405,2022-01-07 20:00:00,7,1,1,2022
Merchant 2128,Location 2128,128,Food,83.8883819694083,0.6487036898380295,0,1128,0,7899.461183038991,2022-05-08,Customer 1128,21,Address 1128,2022-02-06 02:00:00,2160,81.41515284943999,2022-02-06 02:00:00,6,5,2,2022
Merchant 2129,Location 2129,129,Food,93.2420611636587,0.8657397106795307,0,1129,0,4396.07692646077,2022-05-09,Customer 1129,39,Address 1129,2022-01-07 00:00:00,2936,45.94470335816509,2022-01-07 00:00:00,7,1,1,2022
Merchant 2129,Location 2129,129,Food,93.2420611636587,0.8657397106795307,0,1129,0,4396.07692646077,2022-05-09,Customer 1129,39,Address 1129,2022-01-14 06:00:00,2787,23.85431432932064,2022-01-14 06:00:00,14,2,1,2022
Merchant 2131,Location 2131,131,Other,43.06404676353721,0.5439223502745882,0,1131,0,6496.108703688331,2022-05-11,Customer 1131,41,Address 1131,2022-02-09 01:00:00,2486,50.36171009890702,2022-02-09 01:00:00,9,6,2,2022
Merchant 2132,Location 2132,132,Food,27.32178111362836,0.1944314454446276,0,1132,0,4552.1052691343975,2022-05-12,Customer 1132,47,Address 1132,2022-01-26 08:00:00,2922,90.48071057199276,2022-01-26 08:00:00,26,4,1,2022
Merchant 2132,Location 2132,132,Food,27.32178111362836,0.1944314454446276,0,1132,0,4552.1052691343975,2022-05-12,Customer 1132,47,Address 1132,2022-02-04 20:00:00,2974,80.56230250293223,2022-02-04 20:00:00,4,5,2,2022
Merchant 2132,Location 2132,132,Food,27.32178111362836,0.1944314454446276,0,1132,0,4552.1052691343975,2022-05-12,Customer 1132,47,Address 1132,2022-02-08 15:00:00,2517,75.05441065286574,2022-02-08 15:00:00,8,6,2,2022
Merchant 2135,Location 2135,135,Travel,51.28972617484501,0.3518120629599117,0,1135,0,7871.3859110145295,2022-05-15,Customer 1135,49,Address 1135,2022-01-13 14:00:00,2703,61.98793644916741,2022-01-13 14:00:00,13,2,1,2022
Merchant 2136,Location 2136,136,Travel,76.33022876630817,0.6862647854532525,0,1136,0,7321.062181909426,2022-05-16,Customer 1136,29,Address 1136,2022-02-08 06:00:00,2301,76.7037658134944,2022-02-08 06:00:00,8,6,2,2022
Merchant 2137,Location 2137,137,Other,82.1851437672511,0.166292052708713,0,1137,0,4843.333768944447,2022-05-17,Customer 1137,52,Address 1137,2022-01-15 16:00:00,2051,89.08776661986285,2022-01-15 16:00:00,15,2,1,2022
Merchant 2137,Location 2137,137,Other,82.1851437672511,0.166292052708713,0,1137,0,4843.333768944447,2022-05-17,Customer 1137,52,Address 1137,2022-01-24 22:00:00,2380,62.98349325215778,2022-01-24 22:00:00,24,4,1,2022
Merchant 2137,Location 2137,137,Other,82.1851437672511,0.166292052708713,0,1137,0,4843.333768944447,2022-05-17,Customer 1137,52,Address 1137,2022-01-27 06:00:00,2303,42.32786546597519,2022-01-27 06:00:00,27,4,1,2022
Merchant 2138,Location 2138,138,Online,68.07165652135744,0.107425555785323,0,1138,0,5038.91001726212,2022-05-18,Customer 1138,63,Address 1138,2022-02-09 16:00:00,2626,61.19374615765196,2022-02-09 16:00:00,9,6,2,2022
Merchant 2139,Location 2139,139,Online,97.73176014092073,0.0653463606382471,0,1139,0,3039.5142047755826,2022-05-19,Customer 1139,21,Address 1139,2022-01-03 16:00:00,2195,78.33451388591148,2022-01-03 16:00:00,3,1,1,2022
Merchant 2139,Location 2139,139,Online,97.73176014092073,0.0653463606382471,0,1139,0,3039.5142047755826,2022-05-19,Customer 1139,21,Address 1139,2022-01-26 20:00:00,2557,30.65272139730061,2022-01-26 20:00:00,26,4,1,2022
Merchant 2141,Location 2141,141,Retail,46.56716357207259,0.671085348147031,0,1141,0,4082.516866288421,2022-05-21,Customer 1141,28,Address 1141,2022-01-24 02:00:00,2140,66.48799723490322,2022-01-24 02:00:00,24,4,1,2022
Merchant 2142,Location 2142,142,Other,50.497451261542906,0.5218400263257464,0,1142,0,3789.361176969462,2022-05-22,Customer 1142,57,Address 1142,2022-01-28 16:00:00,2283,91.57863524928663,2022-01-28 16:00:00,28,4,1,2022
Merchant 2142,Location 2142,142,Other,50.497451261542906,0.5218400263257464,0,1142,0,3789.361176969462,2022-05-22,Customer 1142,57,Address 1142,2022-02-08 07:00:00,2772,67.97359142174959,2022-02-08 07:00:00,8,6,2,2022
Merchant 2143,Location 2143,143,Online,73.01484256366689,0.0083915576541542,0,1143,0,3367.924923660388,2022-05-23,Customer 1143,58,Address 1143,2022-02-01 07:00:00,2753,88.54379953014886,2022-02-01 07:00:00,1,5,2,2022
Merchant 2143,Location 2143,143,Online,73.01484256366689,0.0083915576541542,0,1143,0,3367.924923660388,2022-05-23,Customer 1143,58,Address 1143,2022-02-05 22:00:00,2124,36.9087392976182,2022-02-05 22:00:00,5,5,2,2022
Merchant 2144,Location 2144,144,Online,70.58921223632976,0.2643047451700305,0,1144,0,8451.465531226357,2022-05-24,Customer 1144,40,Address 1144,2022-01-17 19:00:00,2755,60.60671051232616,2022-01-17 19:00:00,17,3,1,2022
Merchant 2144,Location 2144,144,Online,70.58921223632976,0.2643047451700305,0,1144,0,8451.465531226357,2022-05-24,Customer 1144,40,Address 1144,2022-01-20 09:00:00,2178,88.22726088325255,2022-01-20 09:00:00,20,3,1,2022
Merchant 2145,Location 2145,145,Online,18.760393793572423,0.7695243691162444,0,1145,0,9855.674627837716,2022-05-25,Customer 1145,56,Address 1145,2022-01-07 22:00:00,2229,36.87248196812679,2022-01-07 22:00:00,7,1,1,2022
Merchant 2145,Location 2145,145,Online,18.760393793572423,0.7695243691162444,0,1145,0,9855.674627837716,2022-05-25,Customer 1145,56,Address 1145,2022-01-31 07:00:00,2963,86.76120603804294,2022-01-31 07:00:00,31,5,1,2022
Merchant 2146,Location 2146,146,Food,33.87159912261558,0.0963849867089952,0,1146,0,4750.725054794199,2022-05-26,Customer 1146,23,Address 1146,2022-01-17 11:00:00,2942,97.54709538756718,2022-01-17 11:00:00,17,3,1,2022
Merchant 2146,Location 2146,146,Food,33.87159912261558,0.0963849867089952,0,1146,0,4750.725054794199,2022-05-26,Customer 1146,23,Address 1146,2022-01-23 09:00:00,2308,77.11603142702253,2022-01-23 09:00:00,23,3,1,2022
Merchant 2147,Location 2147,147,Travel,93.62801307167632,0.5907825622817242,0,1147,0,6232.211660395478,2022-05-27,Customer 1147,59,Address 1147,2022-01-27 10:00:00,2197,83.14607235416698,2022-01-27 10:00:00,27,4,1,2022
Merchant 2148,Location 2148,148,Online,78.51656294055846,0.5996910725465628,0,1148,0,3214.341695181142,2022-05-28,Customer 1148,63,Address 1148,2022-01-29 09:00:00,2272,42.62522075665218,2022-01-29 09:00:00,29,4,1,2022
Merchant 2148,Location 2148,148,Online,78.51656294055846,0.5996910725465628,0,1148,0,3214.341695181142,2022-05-28,Customer 1148,63,Address 1148,2022-01-31 20:00:00,2066,70.34427340238034,2022-01-31 20:00:00,31,5,1,2022
Merchant 2149,Location 2149,149,Travel,13.740115016215762,0.0769873880028959,1,1149,0,7990.335619571962,2022-05-29,Customer 1149,34,Address 1149,2022-01-04 00:00:00,2200,67.92604330939866,2022-01-04 00:00:00,4,1,1,2022
Merchant 2150,Location 2150,150,Other,35.76256757704117,0.9827270365132578,0,1150,0,7476.989180248455,2022-05-30,Customer 1150,52,Address 1150,2022-01-06 22:00:00,2573,86.47644806653052,2022-01-06 22:00:00,6,1,1,2022
Merchant 2150,Location 2150,150,Other,35.76256757704117,0.9827270365132578,0,1150,0,7476.989180248455,2022-05-30,Customer 1150,52,Address 1150,2022-01-17 12:00:00,2880,28.914617957341772,2022-01-17 12:00:00,17,3,1,2022
Merchant 2152,Location 2152,152,Travel,67.72998285604584,0.7864850345761688,0,1152,0,7273.982375653035,2022-06-01,Customer 1152,55,Address 1152,2022-01-06 15:00:00,2921,70.85855068793218,2022-01-06 15:00:00,6,1,1,2022
Merchant 2152,Location 2152,152,Travel,67.72998285604584,0.7864850345761688,0,1152,0,7273.982375653035,2022-06-01,Customer 1152,55,Address 1152,2022-01-15 15:00:00,2762,70.0043034747928,2022-01-15 15:00:00,15,2,1,2022
Merchant 2152,Location 2152,152,Travel,67.72998285604584,0.7864850345761688,0,1152,0,7273.982375653035,2022-06-01,Customer 1152,55,Address 1152,2022-02-03 08:00:00,2446,56.11778886499002,2022-02-03 08:00:00,3,5,2,2022
Merchant 2153,Location 2153,153,Online,23.84789057823815,0.8608939744740778,0,1153,0,7795.5858073424415,2022-06-02,Customer 1153,26,Address 1153,2022-02-10 16:00:00,2661,68.46708138536229,2022-02-10 16:00:00,10,6,2,2022
Merchant 2154,Location 2154,154,Online,23.19675309370517,0.0363253594047917,0,1154,0,5544.569288667391,2022-06-03,Customer 1154,48,Address 1154,2022-01-03 22:00:00,2487,23.80623682022744,2022-01-03 22:00:00,3,1,1,2022
Merchant 2154,Location 2154,154,Online,23.19675309370517,0.0363253594047917,0,1154,0,5544.569288667391,2022-06-03,Customer 1154,48,Address 1154,2022-02-09 07:00:00,2736,35.85949743054377,2022-02-09 07:00:00,9,6,2,2022
Merchant 2155,Location 2155,155,Retail,55.12309145953811,0.152484889271127,0,1155,0,4698.084283636987,2022-06-04,Customer 1155,61,Address 1155,2022-01-19 04:00:00,2888,20.32425877023761,2022-01-19 04:00:00,19,3,1,2022
Merchant 2155,Location 2155,155,Retail,55.12309145953811,0.152484889271127,0,1155,0,4698.084283636987,2022-06-04,Customer 1155,61,Address 1155,2022-01-29 01:00:00,2529,27.158338607648744,2022-01-29 01:00:00,29,4,1,2022
Merchant 2155,Location 2155,155,Retail,55.12309145953811,0.152484889271127,0,1155,0,4698.084283636987,2022-06-04,Customer 1155,61,Address 1155,2022-02-04 15:00:00,2819,85.29801409198318,2022-02-04 15:00:00,4,5,2,2022
Merchant 2157,Location 2157,157,Online,60.54514510210061,0.7535838037722454,0,1157,1,8479.723197096315,2022-06-06,Customer 1157,60,Address 1157,2022-01-14 00:00:00,2479,68.64043640103054,2022-01-14 00:00:00,14,2,1,2022
Merchant 2157,Location 2157,157,Online,60.54514510210061,0.7535838037722454,0,1157,1,8479.723197096315,2022-06-06,Customer 1157,60,Address 1157,2022-01-15 09:00:00,2571,38.69316720496097,2022-01-15 09:00:00,15,2,1,2022
Merchant 2158,Location 2158,158,Food,58.13885000694888,0.0013112357995281,0,1158,0,5037.207239014824,2022-06-07,Customer 1158,50,Address 1158,2022-01-04 01:00:00,2296,16.26344880319616,2022-01-04 01:00:00,4,1,1,2022
Merchant 2159,Location 2159,159,Other,49.28997754079705,0.0686108170259279,0,1159,0,5766.570781258057,2022-06-08,Customer 1159,54,Address 1159,2022-01-04 07:00:00,2083,19.137591520992626,2022-01-04 07:00:00,4,1,1,2022
Merchant 2159,Location 2159,159,Other,49.28997754079705,0.0686108170259279,0,1159,0,5766.570781258057,2022-06-08,Customer 1159,54,Address 1159,2022-01-16 09:00:00,2562,81.39167697229831,2022-01-16 09:00:00,16,2,1,2022
Merchant 2160,Location 2160,160,Food,20.433902723174075,0.799903050684708,1,1160,0,2683.909127067817,2022-06-09,Customer 1160,38,Address 1160,2022-02-01 12:00:00,2500,89.17189488257118,2022-02-01 12:00:00,1,5,2,2022
Merchant 2161,Location 2161,161,Travel,34.28799621000191,0.8128326048241296,0,1161,0,7545.026042634955,2022-06-10,Customer 1161,55,Address 1161,2022-01-03 10:00:00,2033,28.62756065487808,2022-01-03 10:00:00,3,1,1,2022
Merchant 2161,Location 2161,161,Travel,34.28799621000191,0.8128326048241296,0,1161,0,7545.026042634955,2022-06-10,Customer 1161,55,Address 1161,2022-01-28 06:00:00,2713,72.21970365622698,2022-01-28 06:00:00,28,4,1,2022
Merchant 2163,Location 2163,163,Online,62.2966821251412,0.8961648984302398,0,1163,0,7524.885684605896,2022-06-12,Customer 1163,27,Address 1163,2022-02-01 19:00:00,2440,58.16222511639744,2022-02-01 19:00:00,1,5,2,2022
Merchant 2165,Location 2165,165,Food,39.62416222970549,0.063965262052487,0,1165,0,4115.718543854602,2022-06-14,Customer 1165,48,Address 1165,2022-01-13 00:00:00,2492,96.23321419600772,2022-01-13 00:00:00,13,2,1,2022
Merchant 2165,Location 2165,165,Food,39.62416222970549,0.063965262052487,0,1165,0,4115.718543854602,2022-06-14,Customer 1165,48,Address 1165,2022-02-08 14:00:00,2544,93.186765046662,2022-02-08 14:00:00,8,6,2,2022
Merchant 2167,Location 2167,167,Travel,70.949036627234,0.9579481005143656,0,1167,0,4121.316624748486,2022-06-16,Customer 1167,33,Address 1167,2022-01-06 01:00:00,2846,87.56655197793899,2022-01-06 01:00:00,6,1,1,2022
Merchant 2167,Location 2167,167,Travel,70.949036627234,0.9579481005143656,0,1167,0,4121.316624748486,2022-06-16,Customer 1167,33,Address 1167,2022-01-09 10:00:00,2789,61.40287558718099,2022-01-09 10:00:00,9,1,1,2022
Merchant 2167,Location 2167,167,Travel,70.949036627234,0.9579481005143656,0,1167,0,4121.316624748486,2022-06-16,Customer 1167,33,Address 1167,2022-01-18 21:00:00,2004,26.73357583443433,2022-01-18 21:00:00,18,3,1,2022
Merchant 2168,Location 2168,168,Online,65.07165073329853,0.8398890363857324,0,1168,0,3560.170992970936,2022-06-17,Customer 1168,42,Address 1168,2022-02-01 16:00:00,2726,14.120197747692124,2022-02-01 16:00:00,1,5,2,2022
Merchant 2169,Location 2169,169,Other,87.84367671643805,0.6381432315674004,0,1169,0,4020.714312343048,2022-06-18,Customer 1169,30,Address 1169,2022-01-06 18:00:00,2338,12.184601872547413,2022-01-06 18:00:00,6,1,1,2022
Merchant 2169,Location 2169,169,Other,87.84367671643805,0.6381432315674004,0,1169,0,4020.714312343048,2022-06-18,Customer 1169,30,Address 1169,2022-01-10 15:00:00,2559,48.95945026618623,2022-01-10 15:00:00,10,2,1,2022
Merchant 2171,Location 2171,171,Retail,91.1933076822215,0.4491231704158719,0,1171,0,4631.532991706319,2022-06-20,Customer 1171,22,Address 1171,2022-01-06 03:00:00,2948,26.529790933426444,2022-01-06 03:00:00,6,1,1,2022
Merchant 2172,Location 2172,172,Travel,98.62431306543851,0.4188655842737862,0,1172,0,3476.6825785674578,2022-06-21,Customer 1172,26,Address 1172,2022-01-14 14:00:00,2679,60.68884239418577,2022-01-14 14:00:00,14,2,1,2022
Merchant 2174,Location 2174,174,Retail,38.39751063654201,0.7962993717062002,1,1174,0,9301.241150618618,2022-06-23,Customer 1174,27,Address 1174,2022-01-22 06:00:00,2007,54.78567418688587,2022-01-22 06:00:00,22,3,1,2022
Merchant 2174,Location 2174,174,Retail,38.39751063654201,0.7962993717062002,1,1174,0,9301.241150618618,2022-06-23,Customer 1174,27,Address 1174,2022-01-26 05:00:00,2637,55.29436013469146,2022-01-26 05:00:00,26,4,1,2022
Merchant 2175,Location 2175,175,Online,72.0767151531791,0.3578208959090809,0,1175,0,5113.282346727997,2022-06-24,Customer 1175,26,Address 1175,2022-01-19 07:00:00,2760,86.5937053715803,2022-01-19 07:00:00,19,3,1,2022
Merchant 2176,Location 2176,176,Online,23.16580918170286,0.3581691063319129,0,1176,0,5493.960539328983,2022-06-25,Customer 1176,20,Address 1176,2022-01-15 17:00:00,2208,66.08579500983927,2022-01-15 17:00:00,15,2,1,2022
Merchant 2176,Location 2176,176,Online,23.16580918170286,0.3581691063319129,0,1176,0,5493.960539328983,2022-06-25,Customer 1176,20,Address 1176,2022-01-24 05:00:00,2743,18.424787046927303,2022-01-24 05:00:00,24,4,1,2022
Merchant 2176,Location 2176,176,Online,23.16580918170286,0.3581691063319129,0,1176,0,5493.960539328983,2022-06-25,Customer 1176,20,Address 1176,2022-01-26 03:00:00,2175,68.30467542833836,2022-01-26 03:00:00,26,4,1,2022
Merchant 2176,Location 2176,176,Online,23.16580918170286,0.3581691063319129,0,1176,0,5493.960539328983,2022-06-25,Customer 1176,20,Address 1176,2022-02-05 14:00:00,2892,59.56766600854584,2022-02-05 14:00:00,5,5,2,2022
Merchant 2177,Location 2177,177,Other,96.99742620925753,0.3663305510153918,0,1177,0,2146.0267213025604,2022-06-26,Customer 1177,50,Address 1177,2022-02-03 16:00:00,2466,98.18303499459222,2022-02-03 16:00:00,3,5,2,2022
Merchant 2180,Location 2180,180,Food,73.50579664763814,0.4466950064139259,0,1180,0,8645.383185655746,2022-06-29,Customer 1180,59,Address 1180,2022-01-11 08:00:00,2677,60.724694915321855,2022-01-11 08:00:00,11,2,1,2022
Merchant 2180,Location 2180,180,Food,73.50579664763814,0.4466950064139259,0,1180,0,8645.383185655746,2022-06-29,Customer 1180,59,Address 1180,2022-01-17 00:00:00,2265,55.76476528750271,2022-01-17 00:00:00,17,3,1,2022
Merchant 2180,Location 2180,180,Food,73.50579664763814,0.4466950064139259,0,1180,0,8645.383185655746,2022-06-29,Customer 1180,59,Address 1180,2022-02-06 22:00:00,2813,25.527990197551134,2022-02-06 22:00:00,6,5,2,2022
Merchant 2182,Location 2182,182,Travel,18.852697182192355,0.7304494846487675,0,1182,0,2636.6802336256605,2022-07-01,Customer 1182,30,Address 1182,2022-02-02 04:00:00,2636,40.148430428907375,2022-02-02 04:00:00,2,5,2,2022
Merchant 2183,Location 2183,183,Online,13.294878186725366,0.966645463514096,0,1183,0,7149.964405144897,2022-07-02,Customer 1183,40,Address 1183,2022-01-05 01:00:00,2346,55.88720399193835,2022-01-05 01:00:00,5,1,1,2022
Merchant 2187,Location 2187,187,Retail,30.62781389727033,0.3804867275873326,0,1187,0,4845.969183660771,2022-07-06,Customer 1187,46,Address 1187,2022-01-02 03:00:00,2914,12.397442736592344,2022-01-02 03:00:00,2,52,1,2022
Merchant 2188,Location 2188,188,Other,86.27039905960704,0.5997076288705414,0,1188,0,7478.912108122129,2022-07-07,Customer 1188,23,Address 1188,2022-02-05 06:00:00,2597,80.23266191446132,2022-02-05 06:00:00,5,5,2,2022
Merchant 2189,Location 2189,189,Food,90.69366945616191,0.0525841195764624,0,1189,0,1056.301180517336,2022-07-08,Customer 1189,49,Address 1189,2022-01-30 02:00:00,2468,61.30719393260597,2022-01-30 02:00:00,30,4,1,2022
Merchant 2190,Location 2190,190,Travel,97.45799845652886,0.1324130798457156,0,1190,0,8351.891276695285,2022-07-09,Customer 1190,24,Address 1190,2022-01-19 05:00:00,2675,38.41693891133238,2022-01-19 05:00:00,19,3,1,2022
Merchant 2190,Location 2190,190,Travel,97.45799845652886,0.1324130798457156,0,1190,0,8351.891276695285,2022-07-09,Customer 1190,24,Address 1190,2022-01-19 06:00:00,2113,90.96302095740636,2022-01-19 06:00:00,19,3,1,2022
Merchant 2190,Location 2190,190,Travel,97.45799845652886,0.1324130798457156,0,1190,0,8351.891276695285,2022-07-09,Customer 1190,24,Address 1190,2022-02-05 17:00:00,2558,64.08704501443339,2022-02-05 17:00:00,5,5,2,2022
